"LOCATION_OFFICE","COMPANY_CD","COMPANY_NAME","COMPANY_TYPE","BRAND_NAME","PART_NO","PART_DESCRIPTION","GOOD_STOCK","DEFECTIVE_STOCK","ENGG_GOOD_STOCK","ENGG_DEFECTIVE_STOCK","TOTAL_GOOD_STOCK","TOTAL_DEFECTIVE_STOCK","CUSTOMER_CODE","DIVISION_NAME",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","28850707320'","1200 A/QUIET BLDC MTR FOR SVC MYGLD","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480040'","48""Gratia Stator","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193160101'","5 LEAF BLADE-SAN2300+SBC6%-SIG.WH-STYLUS","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193160103'","5 LEAF BLADE-SAN2300+SBC6%-SIGNAL WHITE","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193160012'","5 LEAF SAN BLADE-160G-LIGHT BLUE TINTED","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD501OH023'","50 mm Castor Wheels ( 4 Nos. - 2 with Lo","0","0","4","0","4","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480055'","56Ã¢â‚¬Â�? CIVIL STATOR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24135000032'","ABS D/R COV. ASSY CAR. BRN AEROQUIET","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","23701017001'","AEROSENSE BLDC MAIN PCB ASSY AGG","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24160530004'","AEROSENSE UL BLDC LED PCB","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","23701180001'","AEROSENSE UL BLDC MAIN PCB ASSY AGG","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24160010025'","AEROSLIM BLDC MAIN PCB ASSEMBLY","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","23701050001'","AEROSLIM SenseIQ BLDC main PCB Ass3Color","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25207000556'","ALCHROMED ALU. BOTTOM CVR 56"" S.COOL","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24169160008'","ALUM.BLADE-16""-SUDAN-MAROON / RED","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","IWFT03VPSM3005'","Apparatus Assembly_IWFT03VPSM3","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","SWCT10VMG8K2004'","AquaNova Neo Heating Elements 10L","0","0","1","0","1","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101002107'","Arctic Air FX Stator (AL) W Shaft  14P13","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176140502'","B.COV-AL-BUSH.PWICK ASLY-6 M5 TAP-CLOUD3","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176165003'","B.COVER ASLY-DLX.SUP.-WITH PERMAWICK","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24155002948'","B/C PLATE ASSY AERO BLDC FAN CARAMEL BR","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24129000055'","B/COVER RING  48''KIARA METALIC BRONZE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24129095002'","B/COVER RING 48"" FALCON DECO CHORME MET","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24147160110'","B/GUARD-120RIB1.4MM-2MidRing380MM-SIG.WH","0","0","4","0","4","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176165001'","BACK COVER ASSLY PORTABLE FANS NORMAL","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24187250104'","BACK FALSE COVER-PPICP-104MM-CR.WH.-D25","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24147250102'","BACK GUARD W HANDLE-108RIB-SIG.WHITE-D25","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24101006211'","BALL BEARING  112/6201 WITH GREASE","0","0","0","2","0","2","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24101006212'","BALL BEARING  115/6202 WITH GREASE","0","0","1","1","1","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24101016214'","BALL BEARING 6201 ZZ WITH GREASE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24101016212'","BALL BEARING 6202 ZZ WITH GREASE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24173321503'","BASE ASSLY S-32(C.RED)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24173331504'","BASE ASSLY S-33(OFF WHITE)","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000858'","BASE COVER FOR DESK-21 WHITE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000859'","BASE FOR DESK-21 WHITE","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000860'","BASE NUT FOR DESK-21 WHITE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24131020004'","BEARING WASHER 0.8X15X27 MM","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24147160305'","BG+HANDLE-120RIB-DESK25-CR.WHT-HYD","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25178160508'","BK.COVER-SH.MTL-BUSH-PERMAWICK ASLY_HYD","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24147140004'","BK.GUARD-SLIDER PLATE ASLY-SIG.WH-CLOUD3","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","26118000268'","BLACK IR REMOTE USER MANUAL COMMON","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103424552'","BLADE ALUM.SUBARIES FAN (OAK WOOD )","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24169160010'","BLADE ASLY F RETRO T16 (H-SPEED) R/BRNZ","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24169160018'","BLADE ASLY-AL-16"" TPW-RACING BLUE","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24169180006'","BLADE ASLY-AL-18""TORNADO-SILVER ANODIZED","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24169180000'","BLADE ASSLY F 18""A.C.FAN","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24198000101'","BLADE HOLDER NUT CR.WH.W/O INSERT","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24198000103'","BLADE HOLDER NUT W/O INSERT-SIGNAL WHITE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24198001501'","BLADE HOLDER OFF WHITE W/O INSERT","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000844'","BLADE HOLDING NUT FOR DESK-21 WHITE","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103148009'","BLADE SET 48"" ORINA COPPER BROWN","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103027648'","BLADE SET ALU 48"" KIARA PMW","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103420052'","BLADE SET ALU. 52"" SUBARIS MATT WHT 1S","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000986'","BLADE SET FOR 48"" RAPID AIR DECO S/PEARL","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000890'","BLADE SET FOR RAPID AIR BROWN","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000892'","BLADE SET FOR RAPID FAN SOFT PEARL","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103133248'","BLADE SET PLASTIC 48''AEROQ CARAMEL BR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103103248'","BLADE SET PLASTIC AEROQUIET PEARL BRONZE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24103390248'","BLADE SETS 48"" ORIENT SPECTRA PEUTER FIN","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193160203'","BLADE-ABS 100SP-SLATE GREY-16""HS TRENDZ","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193250801'","BLADE-LITE-PPRCP-OPAQUE ZBLACK-16""NS D25","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193250103'","BLADE-LITE-PPRCP-OPAQUE-16""NS D25-RED","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24193250301'","BLADE-PPRCP-TRANSLUCENT BLUE-16"" DESK 25","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24160000140'","BONDED MAGNET RING BLDC(OD120-ID101-BLDC","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24129010057'","BOTTOM COVER RING 48'' KIARA SILVER-NEW","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24129000057'","BOTTOM COVER RING 48''KIARA SILVER","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001534'","Blade Box - 36"" Rapid Air (1 Star)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101002362'","Blade DX Neo White 10""","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001493'","Blade Set Rapid Air Brown (1-Star)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001494'","Blade Set Rapid Air Soft Pearl (1-Star)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CP3001H005'","Blower 6.5"",CP3001H-CP3001H005","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CP2002H004'","Blower,CP2002H","0","0","3","0","3","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000018'","Bottom Canopy BR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000285'","Bottom Canopy S/Pearl","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000283'","Bottom Canopy Wh.","0","0","2","2","2","2","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101000745'","C.BOX 1X1 (MOTOR)-15"" HD EXH. (GREY-NEW)","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24115098004'","CANOPY SET 48"" AEON KNGHTBLU","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25115052046'","CANOPY SET 52"" STALLION  BRUSHED BRASS","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24115013348'","CANOPY SET AEROQUIET FAN CARAMEL BROWN","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24115013356'","CANOPY SET AEROQUIET WHITE SINGLE COAT","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000044'","CAPACITOR 2.25 MFD (var.5%)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102060005'","CAPACITOR 2.25 MFD DRY 500V ROH (ISI)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000033'","CAPACITOR 2.25�5% MFD DRY 500VA","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000035'","CAPACITOR 2.5�5% MFD DRY 500 VA","0","0","9","0","9","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102035003'","CAPACITOR 3.5MFD-RECT-2WIRE-SIDE L.CLAMP","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000030'","CAPACITOR DRY TYPE 2.25 ± 5%","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000031'","CAPACITOR OIL TYPE 2.25 Ã‚Â± 5% MFD","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000032'","CAPACITOR OIL TYPE 2.50MFD(var.5%) 500V","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102017503'","CAPACITOR-1.75MFD-RECT-TAG-MIDLE L.CLAMP","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000043'","CAPACITOR-1.7MFD","0","0","10","0","10","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25102020017'","CAPACITOR-2.0MFD-RECT-TAG-MID L.CLMP-ISI","0","0","5","0","5","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25102035007'","CAPACITOR-3.5MFD-REC-TAG-SIDE L.CLMP-ISI","0","0","5","0","5","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CT5501H054'","CASTOR WHEEL - 40L, 55L","0","0","4","0","4","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD5003H059'","CASTOR WHEEL 50-65L","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD7001H052'","CASTOR WHEEL BIG WITH SLEEVE REGULAR, CD","0","0","4","0","4","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD7501H038'","CASTORS WITH LOCK CD7501H","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD7501H037'","CASTORS WITHOUT LOCK CD7501H","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","26101098148'","CB RING AEON 36/48 117/113/92","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","26101001002'","CB RING Ø94XØ90 HEIGHT 100 MM","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24219180001'","CIRCLIP F 18""TORNADO FAN_HYD","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24212710000'","CLAMP PAD F D-71 FAN (1MM-CRCA-ZN.PL/PV)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24133000004'","COIL SPRING 48'' AEROSLIM","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000023'","CONDENSOR 1.85 MFD (DRY)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102000022'","CONDENSOR 2 MFD DRY","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24102020003'","CONDENSOR 2 MFD.F W-43/44/45/13 (WIRE TY","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD5003H014'","CONTROL KNOB 50-65L","0","0","8","0","8","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24175202501'","CORD-2 PIN ROUND 5MM-0.25 SQMM-2m-WHITE","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120481182'","CRCA HP 14P HEL STATOR 48"" LUNA-2S","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480263'","CRCA HP 14P STATOR 48 FALCON DECO-1S LC","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480178'","CRCA HP 14P STATOR 48""FALCON DECO-1STAR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480158'","CRCA HP 14P STATOR 48""KIARA HIS-1STAR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480180'","CRCA HP 16P STATOR 48 QUADRO-1 STAR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480339'","CRCA HP 16P STATOR 48"" O.SPECTRA 1STAR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480164'","CRCA HP 16P STATOR 48""QUASAR-2STR","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120481011'","CRCA HP 16PÂ STATORÂ 48"" SUMMER COOL","0","0","3","1","3","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480282'","CRCA HP 18P STATOR 49 AEROQUIET WT TOP-2","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120530142'","CRCA HP 18P STATOR 52 SUBARIS-1S.","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120520002'","CRCA HP 18P STATOR 52"" STALLION-1STAR","0","0","4","0","4","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120520342'","CRCA HP 18PÂ STATORÂ 52"" SUBARIS-2S","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25120480155'","CRCA HP STATOR 48""14P N.AIR PLUS-1STAR","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001495'","Capacitor 1.85 mfd (ISI Mark)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CP4601H023'","Castrol Wheel CP4601H","0","0","4","0","4","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24135000047'","D/R COV ASSY 154 MM WHITE AEROQUIET(NEW)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24129098004'","DECO RINGÃ‚Â  MATT NICKLE UV METALI","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24135098004'","DOWNROD COVER AEON KNGHTBLU","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CT5502HR004'","Display PCB with Connector - 26L, 40L, 5","0","0","1","0","1","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CP3001H013'","Drain Plug,CP3001H","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24160010183'","ECO TECH PRIME IR LV(BONDED EX) PCBA","0","0","5","0","5","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","WT0301P012'","ELEMENT(1P/3P) 4.5 kw Instant","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24160040012'","Ecotech Neu BLDC (BONDED EX) PCBA","0","0","4","0","4","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","WT0101P009'","Element (1P/3P)3KW instant","0","0","5","0","5","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","WT0101P010'","Element Rubber Common instant","0","0","0","0","0","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24187331502'","F&B F/COVER S33 OF.WH (VENT TYPE)","0","0","4","0","4","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24187160106'","F&B FALS.COV-8SLT DESK-L155-OSC109-CR.WH","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24187250103'","F&B FALSE COVER-D25-SIG.WHITE-VENTILATED","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176275006'","F.COV AL-P.PIN-BUSH-PE.WICK ASLY-HS WALL","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176165006'","F.COV AL-P.PIN-BUSH-PE.WICK ASLY-NS DESK","0","0","0","1","0","1","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176165005'","F.COV AL-P.PIN-BUSH-PE.WICK ASLY-NS WALL","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","25176165002'","F.COVER ASLY-DLX.SUP.-WITH PERMAWICK","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","24187530100'","FALSE COVER BACK CR.WHITE F ROTO-53","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CP4001H013'","FAN  12 INCH - CP4001H/CP2005H","0","0","1","1","1","1","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD7101H010'","FAN BLADE WITH BUSH","0","0","1","0","1","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","CD7001H031'","FAN BLADE-16""-P, CD7001H","0","0","2","0","2","0","8201043","Appliances",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001063'","FINSTAR DESK-MOTOR (KKG)","0","0","0","0","0","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001236'","FINSTAR STAND-BASE WHEEL (KKG)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001238'","FINSTAR STAND-HINGE ASSY (KKG)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001239'","FINSTAR STAND-LINK (KKG)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001115'","FINSTAR STAND-PIANO SWITCH RED (KKG)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001237'","FINSTAR STAND-SWITCH BOX ASSY (KKG)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001118'","FINSTAR STAND-SWITCH BOX BACK (KKG)","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001119'","FINSTAR STAND-SWITCH BOX FRONT (KKG)","0","0","2","0","2","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001107'","FINSTAR STAND-U CLAMP (KKG)","0","0","1","0","1","0","8201043","Fans",
"OE-Bangalore","64200","Shri Mallikarjun Traders","ASC","ORIENT","30101001096'","FINSTARÂ STAND-BLADE RED (KKG)","0","0","1","0","1","0","8201043","Fans",
