"BRAND","PART","DESCRIPTION","PRODUCT","MAPPED_MODEL","MODEL_DESCRIPTION","MAX_USED_QTY","SERVICE_LEVEL","PART_LOCATION","STATUS","LAST_UPDATED_DATE",
"ORIENT","24115435148","CANOPY SET 48""ECO TECH PRIME GL GREY","Cfan_Base","2134851211171","1200MM ECOTECH PRM BLDC GLCRGRY RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","24115435148","CANOPY SET 48""ECO TECH PRIME GL GREY","Cfan_Base","2134853210900","1200MM ECOTECH PRIME CX BLDC GGRY RE 5ST","1","  ","  ","Active","17/04/2025 12:23:35",
"ORIENT","24115435148","CANOPY SET 48""ECO TECH PRIME GL GREY","Cfan_Base","2134853210905","1200 ECOTECH PRIME CX BLDC GLGREY RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2133650616950","900MM ECOTECH PRIME WITH RE MBC 5S","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134824316950","1200 MM ECOTECH PRIME RE MBC ECOM 5*","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134834419920","1200 MM ECOTECH PRIME WITH REMOTE MBC","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134835516950","1200 MM ECOTECH PRIME WITH REG MBC","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134835516951","EOL 1200 MM ECOTECH PRIME WITH REG MBC","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134835526951","1200 MM ECOTECH PRIME WITH RE MBC 5*","1","  ","  ","Active","09/06/2023 10:52:04",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Deco","2134835526955","1200 ECOTECH PRIME BLDC MBC IR 220","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134853216950","1200MM ECOTECH PRIME CX BLDC MBC RE 5ST","1","  ","  ","Active","06/08/2025 16:08:42",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Base","2134853216955","1200 ECOTECH PRIME CX BLDC MBC RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115223448","CANOPY SET 48""ECO TECH PRIME MBC","Cfan_Deco","2134883816950","1200MM ECOTECH PRIME WITH REMBC5STRIR220","1","  ","  ","Active","16/06/2026 10:36:30",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2133650619110","900MM ECOTECH PRIME WITH RE OAKWOO 5S","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134824319210","1200 MM ECOTECH PRIME RE OAK WOOD ECOM 5","1","  ","  ","Active","30/06/2025 11:38:09",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134834419210","1200 MM ECOTECH PRIME WITH REMOTE OAK W","1","  ","  ","Active","07/08/2024 11:54:13",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134835519210","1200 MM ECOTECH PRIME WITH REG OAK WOOD","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134835519211","EOL 1200 MM ECOTECH PRIME WITH REG OAK W","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134835529211","1200 MM ECOTECH PRIME WITH RE OAK W 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134853219210","1200MM ECOTECH PRIME CX BLDC OKWD RE 5ST","1","  ","  ","Active","17/04/2025 12:23:35",
"ORIENT","24115223648","CANOPY SET 48""ECO TECH PRIME OW","Cfan_Base","2134853219215","1200 ECOTECH PRIME CX BLDC OAKWD RF 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115435248","CANOPY SET 48""ECO TECH PRIME STLBLU","Cfan_Base","2134851914811","1200MM ECOTECH PRM BLDC STLBLU RE 5ST","1","  ","  ","Active","03/02/2025 10:56:18",
"ORIENT","24115085005","CANOPY SET 48""FLOAT WITH RING  L.BRN","Cfan_Deco","2134813712090","1200 MM I-FLOAT LAKESIDE BROWN 5STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115085005","CANOPY SET 48""FLOAT WITH RING  L.BRN","Cfan_Premium","2134813712091","1200 MM I-FLOAT LAKESIDE BROWN IOT 5 STA","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115085005","CANOPY SET 48""FLOAT WITH RING  L.BRN","Cfan_Deco","2134839312410","1200 MM I Float LAKE SIDE BRN 5*","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","24115085004","CANOPY SET 48""FLOAT WITH RING  S.GREY","Cfan_Deco","2134813711310","1200 MM I-FLOAT SPACE GREY 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115085004","CANOPY SET 48""FLOAT WITH RING  S.GREY","Cfan_Premium","2134813711311","1200 MM I-FLOAT SPACE GREY IOT 5 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115085004","CANOPY SET 48""FLOAT WITH RING  S.GREY","Cfan_Deco","2134839311310","1200 MM I Float SPACE GREY 5*","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115000171","CANOPY SET 48""GRATIA HICKORY BROWN","Cfan_Deco","2134814212100","1200 MM VERONA HICKORY BRN GOLD-FLOWER","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115000171","CANOPY SET 48""GRATIA HICKORY BROWN","Cfan_Deco","2134819412940","1200 MM MORACE HICKORY BROWN","1","  ","  ","Active","06/10/2022 12:06:25",
"ORIENT","24115000171","CANOPY SET 48""GRATIA HICKORY BROWN","Cfan_Deco","2134819412941","1200 MM MORACE HICKORY BROWN-1STAR","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115275848","CANOPY SET 48""JAZZ RE ASH ROSE  SENSOR/C","Cfan_Deco","2134834617960","1200 MM JAZZ BLDC WT RE ASH ROSE  5 S","1","  ","  ","Active","26/12/2023 11:50:12",
"ORIENT","24115275848","CANOPY SET 48""JAZZ RE ASH ROSE  SENSOR/C","Cfan_Deco","2134841117961","1200 MM JAZZ BLDC WT RE ASH ROSE 5 S ECO","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","24115275548","CANOPY SET 48""JAZZ RE DAYTONE G SENSOR/C","Cfan_Deco","2134834611310","1200 MM JAZZ BLDC WT RE DAYTONE GREY 5S","1","  ","  ","Active","12/05/2023 10:03:46",
"ORIENT","24115275548","CANOPY SET 48""JAZZ RE DAYTONE G SENSOR/C","Cfan_Deco","2134841111311","1200 MM JAZZ BLDC WT RE DG 5S ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115275148","CANOPY SET 48""JAZZ RE MBC  SENSOR COVER","Cfan_Deco","2134834619920","1200 MM JAZZ BLDC WT REMOTE MBC 5 S","1","  ","  ","Active","12/05/2023 10:03:46",
"ORIENT","24115275148","CANOPY SET 48""JAZZ RE MBC  SENSOR COVER","Cfan_Deco","2134841110411","1200 MM JAZZ BLDC WT REMOTE MBC 5 S ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115275248","CANOPY SET 48""JAZZ RE OBERS WHT SENSOR/C","Cfan_Deco","2134834616930","1200 MM JAZZ BLDC WT RE ORBES WHITE 5S","1","  ","  ","Active","20/04/2023 15:29:43",
"ORIENT","24115275248","CANOPY SET 48""JAZZ RE OBERS WHT SENSOR/C","Cfan_Deco","2134841116931","1200 MM JAZZ BLDC WT RE ORBES WHT 5S ECO","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115275648","CANOPY SET 48""JAZZ RE ROYAL M  SENSOR CO","Cfan_Deco","2134834613150","1200 MM JAZZ BLDC WT RE ROYAL MANIOCA 5","1","  ","  ","Active","12/05/2023 10:03:46",
"ORIENT","24115275648","CANOPY SET 48""JAZZ RE ROYAL M  SENSOR CO","Cfan_Deco","2134841116951","1200 MM JAZZ BLDC WT RE RM 5 ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115000020","CANOPY SET 48""ORIENT JOAN METALLIC BROWN","Cfan_Deco","2134800714410","1200mm Ecogale Metallic Ivory -Brown","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115000020","CANOPY SET 48""ORIENT JOAN METALLIC BROWN","Cfan_Deco","2134808917910","1200 MM(48)ORIENT JOAN-PINE WOOD-MET BRW","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115000020","CANOPY SET 48""ORIENT JOAN METALLIC BROWN","Cfan_Deco","2134808917930","1200 MM ORIENT JOAN-P WD-M BR 1 STAR","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2133608212510","900�MM SUMMER BREEZE PRO P/IVORY","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2133622212510","900MM SUMMER BREEZE PRO P/IVORY-2STA","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2133622222510","900 SUMMER BREEZE PRO IVORY HS 138","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2134808212510","1200 MM SUMMER BREEZE PRO P IVORY","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Deco","2134813312510","1200 MM ORIENT DIOR IVORY","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Deco","2134813312511","EOL 1200 MM ORIENT DIOR IVORY 1STAR","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2134822012510","1200 MM SUMMER BREEZE PRO P IVORY-1STAR","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2134822021010","1200 Summer Breeze Pro P Ivory HS 216","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2134833712510","1200 MM Summer BREEZE PRO- PIV","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2134837712511","1200MM FALCON SPEEDSTAR IVO 1 STR HS","1","  ","  ","Active","23/11/2023 14:03:25",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2134837722511","1200 FALCON SPEEDSTAR IVORY HS 230","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2135608212510","1400 MM SUMMER BREEZE PRO P IVORY","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2135622012510","1400 MM SUMMER BREEZE PRO P IVORY-1STAR","1","  ","  ","Active","12/05/2023 10:03:46",
"ORIENT","24115090316","CANOPY SET 48""TWISTER  IVORY","Cfan_Base","2135622021010","1400 SUMMER BREEZE PRO P IVORY HS 260","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115047204","CANOPY SET 48""WENDY RE ABS  SENSOR COVER","Cfan_Deco","2134834718410","1200 MM WENDY BLDC WT RE AZURE BLU SIL 5","1","  ","  ","Active","09/06/2023 10:52:04",
"ORIENT","24115047204","CANOPY SET 48""WENDY RE ABS  SENSOR COVER","Cfan_Deco","2134841218411","1200 MM WENDY BLDC WT RE AZURE BS 5 ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115047201","CANOPY SET 48""WENDY RE PWW  SENSOR COVER","Cfan_Deco","2134834710510","1200MM WENDY BLDC WT R PEARL WH WALNUT 5","1","  ","  ","Active","20/04/2023 15:29:43",
"ORIENT","24115047201","CANOPY SET 48""WENDY RE PWW  SENSOR COVER","Cfan_Deco","2134841210511","1200MM WENDY BLDC WT RE PWH WALNUT 5 ECO","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115047203","CANOPY SET 48""WENDY RE TG  SENSOR COVER","Cfan_Deco","2134834716810","1200 MM WENDY BLDC WT RE TOPAZ G BRN 5 S","1","  ","  ","Active","12/05/2023 10:03:46",
"ORIENT","24115047203","CANOPY SET 48""WENDY RE TG  SENSOR COVER","Cfan_Deco","2134841216811","1200 MM WENDY BLDC WT RE TG BRN 5 ECOM","1","  ","  ","Active","26/07/2023 11:12:27",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2133623619930","900 MM AEROQUIET BABY MYSTIC GOLD","1","  ","  ","Active","29/11/2022 11:02:04",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134809517320","1230 MM AEROQUIET FAN -MYSTIC GOLD","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134809527320","1200 MM AEROQUIET FAN MYSTIC GOLD 1 STAR","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134809527321","1200 MM AEROQUIET FAN MYSTIC GOLD 1S","1","  ","  ","Active","10/01/2025 17:48:21",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134810717320","1230 MM AEROQUIET SLIM BLDC FAN MYST GLD","1","  ","  ","Active","29/11/2022 11:02:04",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134810727320","1200 MM AEROQUIET SLIM BLDC FAN MYST GLD","1","  ","  ","Active","12/02/2024 10:24:00",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134909517320","1230 MM AEROQUIET FAN MYSTIC GOLD","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134910717320","1230 MM AEROQUIET SLIM BLDC -MYST GLD","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115013358","CANOPY SET 48'' AEROQUIET GOLD","Cfan_Premium","2134962417322","1230 MM AEROQUIET FAN MYSTIC GOLD 2S","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115010009","CANOPY SET 48''ARETA /WENDY MATT BLK","Cfan_Deco","2134803611431","1200 MM ARETA TRENDZ MAT BLACK-1STAR","1","  ","  ","Active","12/02/2024 10:24:00",
"ORIENT","24115010009","CANOPY SET 48''ARETA /WENDY MATT BLK","Cfan_Deco","2134813612111","1200 MM ARETA MAT BLACK PM WHITE-1STAR","1","  ","  ","Active","20/10/2023 10:39:59",
"ORIENT","25115052046","CANOPY SET 52"" STALLION  BRUSHED BRASS","Cfan_Premium","2135211126210","1320MM STALLION BRUSHED BRASS","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","25115052046","CANOPY SET 52"" STALLION  BRUSHED BRASS","Cfan_Premium","2135249516211","1300MM STALLION BRUSHED BRASS-1STAR","1","  ","  ","Active","30/05/2024 11:54:18",
"ORIENT","25115052046","CANOPY SET 52"" STALLION  BRUSHED BRASS","Cfan_Premium","2135249526211","1320 STALLION B BRASS 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","25115052045","CANOPY SET 52"" STALLION ANTIQUE COPPER","Cfan_Premium","2135211121950","1320MM STALLION ANTIQUE COPPPER.","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","25115052045","CANOPY SET 52"" STALLION ANTIQUE COPPER","Cfan_Premium","2135249515411","1300MM STALLION ANTIQUE COPPPER-1STAR","1","  ","  ","Active","30/05/2024 11:54:18",
"ORIENT","25115052045","CANOPY SET 52"" STALLION ANTIQUE COPPER","Cfan_Premium","2135249525411","1320 STALLION A COPPER 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","25115052047","CANOPY SET 52"" STALLION PEWTER FINISH","Cfan_Premium","2135211125710","1320MM STALLION PEWTER  FINISH","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","25115052047","CANOPY SET 52"" STALLION PEWTER FINISH","Cfan_Premium","2135249515711","1300MM STALLION PEWTER  FINISH-1STAR","1","  ","  ","Active","30/05/2024 11:54:18",
"ORIENT","25115052047","CANOPY SET 52"" STALLION PEWTER FINISH","Cfan_Premium","2135249525711","1320 STALLION PEWTER 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115113148","CANOPY SET 54"" AEROCOOL FAN WHITE","Cfan_Premium","2135411511010","1360 MM AEROCOOL WHITE","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115035001","CANOPY SET A/SENSE ASHWD","Cfan_Premium","2134848712150","1200mm AEROSENSE BLDC HNYMPLWD IOT 5S","1","  ","  ","Active","13/12/2024 10:40:45",
"ORIENT","24115035001","CANOPY SET A/SENSE ASHWD","Cfan_Premium","2134848712155","1200 AEROSENSE BLDC HNYMPLWD IR IoT 245","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115035001","CANOPY SET A/SENSE ASHWD","Cfan_Premium","2134848712300","1200mm AEROSENSE BLDC ASHWD IOT 5S","1","  ","  ","Active","13/12/2024 10:40:45",
"ORIENT","24115035001","CANOPY SET A/SENSE ASHWD","Cfan_Premium","2134848712305","1200 AEROSENSE BLDC ASHWD IR IoT 245","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115035001","CANOPY SET A/SENSE ASHWD","Cfan_Premium","2134849617960","1200MM AEROSENSE BLDC ASHWD IOT 5S UL","1","  ","  ","Active","13/09/2024 11:27:45",
"ORIENT","24115035001","CANOPY SET A/SENSE ASHWD","Cfan_Premium","2134849617965","1200 AEROSENSE UL BLDC ASHWD IR IoT 245","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115035006","CANOPY SET A/SENSE GLOSS WHT","Cfan_Premium","2134848711010","1200MM AEROSENSE BLDC WHT IOT 5S","1","  ","  ","Active","02/06/2025 12:18:44",
"ORIENT","24115035006","CANOPY SET A/SENSE GLOSS WHT","Cfan_Premium","2134848711015","1200 AEROSENSE BLDC WHITE IR IoT 245","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115014656","CANOPY SET A/SLEEK DARKOLIVE","Cfan_Premium","2134853418610","1200MM AEROSLEEK BLDC DRKOLVE 5S","1","  ","  ","Active","16/05/2025 16:25:11",
"ORIENT","24115014656","CANOPY SET A/SLEEK DARKOLIVE","Cfan_Deco","2134853418615","1200 AEROSLEEK BLDC DRK OLIVE RF 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115013956","CANOPY SET A/SLEEK GLOSS WHT","Cfan_Premium","2134853411010","1200MM AEROSLEEK BLDC WHITE 5S","1","  ","  ","Active","12/05/2025 17:18:50",
"ORIENT","24115013956","CANOPY SET A/SLEEK GLOSS WHT","Cfan_Deco","2134853411015","1200 AEROSLEEK BLDC WHITE RF 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115013956","CANOPY SET A/SLEEK GLOSS WHT","Cfan_Premium","2134853416010","1200MM AEROSLEEK BLDC WHT HNYMPLWD 5S","1","  ","  ","Active","12/05/2025 17:18:50",
"ORIENT","24115013956","CANOPY SET A/SLEEK GLOSS WHT","Cfan_Deco","2134853416015","1200 AEROSLEEK BLDC HNYMPLWD RF 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115013956","CANOPY SET A/SLEEK GLOSS WHT","Cfan_Premium","2134872011011","1200 AERO O2 BLDC WHITE RF 250","1","  ","  ","Active","06/05/2026 19:16:38",
"ORIENT","24115014456","CANOPY SET A/SLEEK MATT BLUE","Cfan_Premium","2134853414700","1200MM AEROSLEEK BLDC MTBLU 5S","1","  ","  ","Active","16/05/2025 16:25:11",
"ORIENT","24115014456","CANOPY SET A/SLEEK MATT BLUE","Cfan_Deco","2134853414705","1200 AEROSLEEK BLDC MATTE BLUE RF 25 0","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115014556","CANOPY SET A/SLEEK PLTNM GD","Cfan_Premium","2134853418310","1200MM AEROSLEEK BLDC PLTNMGLD 5S","1","  ","  ","Active","16/05/2025 16:25:11",
"ORIENT","24115014556","CANOPY SET A/SLEEK PLTNM GD","Cfan_Deco","2134853418315","1200 AEROSLEEK BLDC PL GOLD RF 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115014356","CANOPY SET A/SLEEK TRFLBRN","Cfan_Premium","2134853412010","1200MM AEROSLEEK BLDC TRFBRN 5S","1","  ","  ","Active","19/01/2026 10:39:17",
"ORIENT","24115014356","CANOPY SET A/SLEEK TRFLBRN","Cfan_Deco","2134853412015","1200 AEROSLEEK BLDC TRF BROWN RF 250","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115113456","CANOPY SET A/TORM SINGLE COAT TRFLBRN","Cfan_Premium","2134853112011","1200MM AEROSTORM TRFFLBRN 1S","1","  ","  ","Active","16/05/2025 16:25:11",
"ORIENT","24115113456","CANOPY SET A/TORM SINGLE COAT TRFLBRN","Cfan_Premium","2134879012010","1200 AEROSTORM TR Brown 260","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115013354","CANOPY SET AEROQUIET CHECKER","Cfan_Premium","2134809511230","1230 MM AEROQUIET FAN - CHECKER FINISH","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013354","CANOPY SET AEROQUIET CHECKER","Cfan_Premium","2134809521230","EOL 1200 MMAEROQUIET FAN�CHECKER FINISH","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115013354","CANOPY SET AEROQUIET CHECKER","Cfan_Premium","2134909511230","EOL 1230 MM AEROQUIET FAN� CHECKER","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115013359","CANOPY SET AEROQUIET COSMOS BLACK","Cfan_Premium","2134810717720","1230 MM AEROQUIET COSMOS BLACK","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2133609510220","900 MM AEROQUIET BABY CARAMEL BROWN","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2133609510221","900 MM AEROQUIET BABY CARAMEL BRN 1 STAR","1","  ","  ","Active","20/04/2023 15:29:43",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2133678712010","900 MM AEROQUIET BABY C BROWN 162","1","  ","  ","Active","08/01/2026 14:20:39",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134809510220","1230 MM AEROQUIET FAN - CARAMEL BROWN","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134809520220","1200 MM AEROQUIET FAN CARAMEL BRN 1 STAR","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134809520221","1200 MM AEROQUIET FAN CARAMEL BROWN 1S","1","  ","  ","Active","08/04/2025 11:14:55",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134810710220","1200 MM AEROQUIET BLDC CARAMEL BR WITH R","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134810710221","1200 MM AEROQUIET BLDC SLIM FAN-CARAMEL","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134810710222","1230 MM AEROQUIET SLIM BLDC CARAMEL BR","1","  ","  ","Active","06/10/2022 12:06:25",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134810720222","1200 MM AEROQUIET SLIM BLDC CARAMEL BR","1","  ","  ","Active","12/02/2024 10:24:00",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134810911220","1200 MM AEROLITE CARMEL BR WITH REMOTE","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134909510220","1230 MM AEROQUIET FAN CARAMEL BROWN","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134910710222","1230 MM AEROQUIET SLIM BLDC-CARAMEL BR","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134962410222","1230 MM AEROQUIET FAN CARAMEL BROWN 2S","1","  ","  ","Active","07/11/2025 17:06:33",
"ORIENT","24115013348","CANOPY SET AEROQUIET FAN CARAMEL BROWN","Cfan_Premium","2134978812010","1230 AEROQUIET C Brown 240","1","  ","  ","Active","29/12/2025 17:29:25",
"ORIENT","24115013357","CANOPY SET AEROQUIET FAN-RC","Cfan_Premium","2134809510240","EOL 1230 MM AEROQUIET FAN – ROASTED CO","1","  ","  ","Active","10/07/2022 23:43:08",
"ORIENT","24115013357","CANOPY SET AEROQUIET FAN-RC","Cfan_Premium","2134809520240","1200 MMAEROQUIET FAN ROASTED COFFEE 1ST","1","  ","  ","Active","30/05/2024 11:54:18",
"ORIENT","24115013357","CANOPY SET AEROQUIET FAN-RC","Cfan_Premium","2134809520241","1200 MM AEROQUIET FAN ROASTED COFFEE 1S","1","  ","  ","Active","11/02/2026 17:39:57",
"ORIENT","24115013357","CANOPY SET AEROQUIET FAN-RC","Cfan_Premium","2134842310240","1200 MM AEROQUIET SLIM BLDC ROASTED COFE","1","  ","  ","Active","30/05/2024 11:54:18",
"ORIENT","24115013357","CANOPY SET AEROQUIET FAN-RC","Cfan_Premium","2134909510240","1230 MM AEROQUIET FAN ROASTED COFFEE","1","  ","  ","Active","14/03/2023 23:20:38",
"ORIENT","24115013856","CANOPY SET AEROQUIET NEU CRMLTTE","Cfan_Premium","2134952612320","1230MM AEROQUIET NEU BLDC CRMLTTE 5S","1","  ","  ","Active","16/05/2025 16:25:11",
"ORIENT","24115013856","CANOPY SET AEROQUIET NEU CRMLTTE","Cfan_Premium","2134952612325","1230 AEROQUIET NEU BLDC CRMLTE RF 240","1","  ","  ","Active","29/12/2025 17:29:25",
